SOC,SOH,Power,T,SEI_after,SEI_delta
52,1.7778,0.47368,23,1.7778004865733600E-08,48.657336
52,1.7778,0.57895,23,1.7778004973724900E-08,49.73724901
52,1.7778,0.68421,23,1.7778005084159100E-08,50.84159101
52,1.7778,0.78947,23,1.7778005197182800E-08,51.971828
52,1.7778,0.89474,23,1.7778005313999200E-08,53.13999201
52,1.7778,1,23,1.7778005432707100E-08,54.327071
52,1.8889,-1,23,1.8889000000145600E-08,0.001456003
52,1.8889,-0.89474,23,1.8888999999646800E-08,-0.003532028
52,1.8889,-0.78947,23,1.8888999999762900E-08,-0.002370997
52,1.8889,-0.68421,23,1.8888999999657700E-08,-0.003423006
52,1.8889,-0.57895,23,1.8889000000401600E-08,0.004015995
52,1.8889,-0.47368,23,1.8889000000242100E-08,0.002420992
52,1.8889,-0.36842,23,1.8888999999344500E-08,-0.006555009
52,1.8889,-0.26316,23,1.8888999999722700E-08,-0.002773007
52,1.8889,-0.15789,23,1.8888999999256700E-08,-0.007433012
52,1.8889,-0.052632,23,1.8888999999890000E-08,-0.001100018
52,1.8889,0.052632,23,1.8889004461265700E-08,44.61265699
52,1.8889,0.15789,23,1.8889004557273500E-08,45.57273499
52,1.8889,0.26316,23,1.8889004655972100E-08,46.55972097
52,1.8889,0.36842,23,1.8889004757546900E-08,47.57546899
52,1.8889,0.47368,23,1.8889004861140100E-08,48.611401
52,1.8889,0.57895,23,1.8889004966664000E-08,49.66663998
52,1.8889,0.68421,23,1.8889005076512100E-08,50.76512097
52,1.8889,0.78947,23,1.8889005188575900E-08,51.885759
52,1.8889,0.89474,23,1.8889005302895400E-08,53.028954
52,1.8889,1,23,1.8889005420739300E-08,54.20739299
52,2,-1,23,2.0000000001424600E-08,0.014246002
52,2,-0.89474,23,2.0000000000197800E-08,0.001977987
52,2,-0.78947,23,1.9999999999977200E-08,-0.000228004
52,2,-0.68421,23,2.0000000000228800E-08,0.002287982
52,2,-0.57895,23,1.9999999999350200E-08,-0.006498
52,2,-0.47368,23,1.9999999999838100E-08,-0.001618991
52,2,-0.36842,23,1.9999999999863900E-08,-0.00136101
52,2,-0.26316,23,2.0000000000114900E-08,0.001148987
52,2,-0.15789,23,1.9999999999426700E-08,-0.00573299
52,2,-0.052632,23,1.9999999999876600E-08,-0.001233988
52,2,0.052632,23,2.0000004460026500E-08,44.600265
52,2,0.15789,23,2.0000004555280600E-08,45.55280599
52,2,0.26316,23,2.0000004652642200E-08,46.52642199
52,2,0.36842,23,2.0000004753109500E-08,47.53109498
52,2,0.47368,23,2.0000004854810800E-08,48.54810799
52,2,0.57895,23,2.0000004961920800E-08,49.61920798
52,2,0.68421,23,2.0000005069804000E-08,50.69804
52,2,0.78947,23,2.0000005179905600E-08,51.79905601
52,2,0.89474,23,2.0000005293534300E-08,52.935343
52,2,1,23,2.0000005410063200E-08,54.100632
51,1,-1,23,9.9999999994078400E-09,-0.005921604
51,1,-0.89474,23,1.0000000000085900E-08,0.000858994
51,1,-0.78947,23,9.9999999997056100E-09,-0.002943903
51,1,-0.68421,23,9.9999999998494500E-09,-0.001505502
51,1,-0.57895,23,1.0000000000153400E-08,0.00153399
51,1,-0.47368,23,1.0000000000497000E-08,0.004969999
51,1,-0.36842,23,1.0000000000090700E-08,0.000907004
51,1,-0.26316,23,1.0000000000036100E-08,0.000360998
51,1,-0.15789,23,1.0000000000196100E-08,0.001960997
51,1,-0.052632,23,1.0000000000045500E-08,0.000454999
51,1,0.052632,23,1.0000004468613800E-08,44.68613799
51,1,0.15789,23,1.0000004571655100E-08,45.71655099
51,1,0.26316,23,1.0000004677332000E-08,46.77332
51,1,0.36842,23,1.0000004786945100E-08,47.869451
51,1,0.47368,23,1.0000004900380900E-08,49.003809
51,1,0.57895,23,1.0000005016053600E-08,50.160536
51,1,0.68421,23,1.0000005136632300E-08,51.36632301
51,1,0.78947,23,1.0000005260414200E-08,52.604142
51,1,0.89474,23,1.0000005387998700E-08,53.879987
51,1,1,23,1.0000005519014500E-08,55.190145
51,1.1111,-1,23,1.1110999999774200E-08,-0.002257988
51,1.1111,-0.89474,23,1.1110999999980100E-08,-0.000198987
51,1.1111,-0.78947,23,1.1110999999675500E-08,-0.003244996
51,1.1111,-0.68421,23,1.1111000000329900E-08,0.003299011
51,1.1111,-0.57895,23,1.1111000000406900E-08,0.004069001
51,1.1111,-0.47368,23,1.1111000000182500E-08,0.001825009
51,1.1111,-0.36842,23,1.1111000000120600E-08,0.001206013
51,1.1111,-0.26316,23,1.1110999999435900E-08,-0.005640991
51,1.1111,-0.15789,23,1.1111000000635000E-08,0.006350001
51,1.1111,-0.052632,23,1.1111000000051900E-08,0.000519006
51,1.1111,0.052632,23,1.1111004467792100E-08,44.67792101
51,1.1111,0.15789,23,1.1111004569538700E-08,45.695387
51,1.1111,0.26316,23,1.1111004675189600E-08,46.75189601
51,1.1111,0.36842,23,1.1111004783256400E-08,47.832564
51,1.1111,0.47368,23,1.1111004895013900E-08,48.95013901
51,1.1111,0.57895,23,1.1111005009897200E-08,50.09897201
51,1.1111,0.68421,23,1.1111005128800700E-08,51.288007
51,1.1111,0.78947,23,1.1111005251245300E-08,52.51245301
51,1.1111,0.89474,23,1.1111005376457800E-08,53.76457801
51,1.1111,1,23,1.1111005505592200E-08,55.05592201
51,1.2222,-1,23,1.2221999999542000E-08,-0.00458
51,1.2222,-0.89474,23,1.2221999999285100E-08,-0.007149008
51,1.2222,-0.78947,23,1.2222000000223900E-08,0.002238996
51,1.2222,-0.68421,23,1.2222000000253900E-08,0.002538998
51,1.2222,-0.57895,23,1.2221999999765100E-08,-0.002348994
51,1.2222,-0.47368,23,1.2222000000327800E-08,0.003278001
51,1.2222,-0.36842,23,1.2222000000471100E-08,0.004710992
51,1.2222,-0.26316,23,1.2222000000131400E-08,0.001313993
51,1.2222,-0.15789,23,1.2222000000209900E-08,0.002099004
51,1.2222,-0.052632,23,1.2222000000023800E-08,0.000237996
51,1.2222,0.052632,23,1.2222004466957200E-08,44.669572
51,1.2222,0.15789,23,1.2222004568224300E-08,45.682243
51,1.2222,0.26316,23,1.2222004671693600E-08,46.716936
51,1.2222,0.36842,23,1.2222004779668100E-08,47.79668101
51,1.2222,0.47368,23,1.2222004890147400E-08,48.901474
51,1.2222,0.57895,23,1.2222005003840100E-08,50.038401
51,1.2222,0.68421,23,1.2222005121012500E-08,51.210125
51,1.2222,0.78947,23,1.2222005241171200E-08,52.41171199
51,1.2222,0.89474,23,1.2222005365909100E-08,53.65909099
51,1.2222,1,23,1.2222005493662000E-08,54.93662
51,1.3333,-1,23,1.3333000000067800E-08,0.000678007
51,1.3333,-0.89474,23,1.3332999999754200E-08,-0.002458
51,1.3333,-0.78947,23,1.3333000000358200E-08,0.003582006
51,1.3333,-0.68421,23,1.3332999999778200E-08,-0.002217986
51,1.3333,-0.57895,23,1.3333000000057100E-08,0.000571003
51,1.3333,-0.47368,23,1.3333000000436900E-08,0.004369003
51,1.3333,-0.36842,23,1.3332999999942800E-08,-0.000571995
51,1.3333,-0.26316,23,1.3332999999835400E-08,-0.00164599
51,1.3333,-0.15789,23,1.3332999999585900E-08,-0.004140998
51,1.3333,-0.052632,23,1.3333000000002600E-08,2.60066E-05
51,1.3333,0.052632,23,1.3333004466339300E-08,44.66339301
51,1.3333,0.15789,23,1.3333004566000100E-08,45.66000101
51,1.3333,0.26316,23,1.3333004669637200E-08,46.69637201
51,1.3333,0.36842,23,1.3333004776065700E-08,47.76065701
51,1.3333,0.47368,23,1.3333004885287800E-08,48.852878
51,1.3333,0.57895,23,1.3333004997758700E-08,49.97758701
51,1.3333,0.68421,23,1.3333005113886400E-08,51.138864
51,1.3333,0.78947,23,1.3333005232899500E-08,52.32899501
51,1.3333,0.89474,23,1.3333005355246900E-08,53.552469
51,1.3333,1,23,1.3333005481414400E-08,54.814144
51,1.4444,-1,23,1.4443999999948300E-08,-0.000517004
51,1.4444,-0.89474,23,1.4444000000320600E-08,0.003206003
51,1.4444,-0.78947,23,1.4443999999938900E-08,-0.000611005
51,1.4444,-0.68421,23,1.4443999999587300E-08,-0.004127003
51,1.4444,-0.57895,23,1.4444000000403400E-08,0.004033994
51,1.4444,-0.47368,23,1.4444000000427900E-08,0.004279005
51,1.4444,-0.36842,23,1.4443999999807400E-08,-0.001926007
51,1.4444,-0.26316,23,1.4443999999993700E-08,-6.29981E-05
51,1.4444,-0.15789,23,1.4443999999613600E-08,-0.003864009
51,1.4444,-0.052632,23,1.4443999999930200E-08,-0.000698008
51,1.4444,0.052632,23,1.4444004465339700E-08,44.65339699
51,1.4444,0.15789,23,1.4444004565234000E-08,45.65233999
51,1.4444,0.26316,23,1.4444004667481600E-08,46.67481599
51,1.4444,0.36842,23,1.4444004771472800E-08,47.714728
51,1.4444,0.47368,23,1.4444004880947700E-08,48.80947699
51,1.4444,0.57895,23,1.4444004992076600E-08,49.92076601
51,1.4444,0.68421,23,1.4444005106102400E-08,51.06102399
51,1.4444,0.78947,23,1.4444005224108700E-08,52.241087
51,1.4444,0.89474,23,1.4444005344964900E-08,53.449649
51,1.4444,1,23,1.4444005469203700E-08,54.692037
51,1.5556,-1,23,1.5555999999847900E-08,-0.00152102
51,1.5556,-0.89474,23,1.5556000000298700E-08,0.002986982
51,1.5556,-0.78947,23,1.5555999999470800E-08,-0.005292004
51,1.5556,-0.68421,23,1.5556000000083000E-08,0.000829993
51,1.5556,-0.57895,23,1.5556000000639900E-08,0.006399003
51,1.5556,-0.47368,23,1.5555999999732400E-08,-0.002675995
51,1.5556,-0.36842,23,1.5556000000445200E-08,0.004451985
51,1.5556,-0.26316,23,1.5556000000063400E-08,0.000633984
51,1.5556,-0.15789,23,1.5555999998988400E-08,-0.010115989
51,1.5556,-0.052632,23,1.5555999999987200E-08,-0.000128014
51,1.5556,0.052632,23,1.5556004464478600E-08,44.64478601
51,1.5556,0.15789,23,1.5556004562627900E-08,45.62627899
51,1.5556,0.26316,23,1.5556004664363400E-08,46.64363398
51,1.5556,0.36842,23,1.5556004768848400E-08,47.688484
51,1.5556,0.47368,23,1.5556004875739600E-08,48.757396
51,1.5556,0.57895,23,1.5556004985669300E-08,49.85669299
51,1.5556,0.68421,23,1.5556005098978200E-08,50.989782
51,1.5556,0.78947,23,1.5556005214849100E-08,52.14849098
51,1.5556,0.89474,23,1.5556005334723700E-08,53.34723699
51,1.5556,1,23,1.5556005457806700E-08,54.57806698
51,1.6667,-1,23,1.6667000000126200E-08,0.001262013
51,1.6667,-0.89474,23,1.6667000000200400E-08,0.002003994
51,1.6667,-0.78947,23,1.6666999999276200E-08,-0.007237996
51,1.6667,-0.68421,23,1.6667000000080300E-08,0.000802994
51,1.6667,-0.57895,23,1.6667000000258300E-08,0.002582987
51,1.6667,-0.47368,23,1.6667000000363700E-08,0.003637014
51,1.6667,-0.36842,23,1.6667000000230500E-08,0.002304988
51,1.6667,-0.26316,23,1.6666999999508600E-08,-0.004913982
51,1.6667,-0.15789,23,1.6667000000277300E-08,0.002773007
51,1.6667,-0.052632,23,1.6667000000005100E-08,5.09874E-05
51,1.6667,0.052632,23,1.6667004463690000E-08,44.6369
51,1.6667,0.15789,23,1.6667004561050700E-08,45.610507
51,1.6667,0.26316,23,1.6667004661969900E-08,46.61969901
51,1.6667,0.36842,23,1.6667004765202400E-08,47.65202399
51,1.6667,0.47368,23,1.6667004870698200E-08,48.70698199
51,1.6667,0.57895,23,1.6667004980624900E-08,49.806249
51,1.6667,0.68421,23,1.6667005092055600E-08,50.92055602
51,1.6667,0.78947,23,1.6667005207435200E-08,52.07435201
51,1.6667,0.89474,23,1.6667005325393600E-08,53.25393601
51,1.6667,1,23,1.6667005445793100E-08,54.45793101
51,1.7778,-1,23,1.7778000000446800E-08,0.004468
51,1.7778,-0.89474,23,1.7777999999627600E-08,-0.003724
51,1.7778,-0.78947,23,1.7777999999845900E-08,-0.001540971
51,1.7778,-0.68421,23,1.7777999999593000E-08,-0.004069993
51,1.7778,-0.57895,23,1.7778000000060700E-08,0.000607018
51,1.7778,-0.47368,23,1.7777999999981800E-08,-0.00018198
51,1.7778,-0.36842,23,1.7778000000091200E-08,0.000912016
51,1.7778,-0.26316,23,1.7778000000744700E-08,0.007447008
51,1.7778,-0.15789,23,1.7777999999555200E-08,-0.004447982
51,1.7778,-0.052632,23,1.7778000000051400E-08,0.00051401
51,1.7778,0.052632,23,1.7778004462296100E-08,44.62296102
51,1.7778,0.15789,23,1.7778004558584600E-08,45.585846
51,1.7778,0.26316,23,1.7778004658463800E-08,46.584638
51,1.7778,0.36842,23,1.7778004761401500E-08,47.61401501
51,1.7778,0.47368,23,1.7778004866546500E-08,48.665465
51,1.7778,0.57895,23,1.7778004974570100E-08,49.74570101
51,1.7778,0.68421,23,1.7778005085134400E-08,50.851344
51,1.7778,0.78947,23,1.7778005198426300E-08,51.984263
51,1.7778,0.89474,23,1.7778005315324300E-08,53.15324302
51,1.7778,1,23,1.7778005434943000E-08,54.34943003
51,1.8889,-1,23,1.8888999999502100E-08,-0.004978999
51,1.8889,-0.89474,23,1.8889000000525300E-08,0.005252994
51,1.8889,-0.78947,23,1.8888999999638300E-08,-0.003616996
51,1.8889,-0.68421,23,1.8888999999931400E-08,-0.000685997
51,1.8889,-0.57895,23,1.8888999999864800E-08,-0.00135201
51,1.8889,-0.47368,23,1.8889000000147200E-08,0.001471984
51,1.8889,-0.36842,23,1.8889000000296500E-08,0.002964979
51,1.8889,-0.26316,23,1.8888999999606600E-08,-0.003934005
51,1.8889,-0.15789,23,1.8889000000072000E-08,0.000719978
51,1.8889,-0.052632,23,1.8888999999994400E-08,-5.60167E-05
51,1.8889,0.052632,23,1.8889004461187200E-08,44.611872
51,1.8889,0.15789,23,1.8889004557271900E-08,45.57271898
51,1.8889,0.26316,23,1.8889004655964500E-08,46.55964497
51,1.8889,0.36842,23,1.8889004756607200E-08,47.56607198
51,1.8889,0.47368,23,1.8889004861664400E-08,48.61664397
51,1.8889,0.57895,23,1.8889004968339100E-08,49.68339098
51,1.8889,0.68421,23,1.8889005077942600E-08,50.779426
51,1.8889,0.78947,23,1.8889005189896800E-08,51.89896798
51,1.8889,0.89474,23,1.8889005305436300E-08,53.05436297
51,1.8889,1,23,1.8889005423029700E-08,54.23029699
51,2,-1,23,2.0000000000357300E-08,0.00357299
51,2,-0.89474,23,2.0000000000199300E-08,0.001993009
51,2,-0.78947,23,2.0000000000418400E-08,0.004184012
51,2,-0.68421,23,1.9999999999742000E-08,-0.002580009
51,2,-0.57895,23,2.0000000000044800E-08,0.000448001
51,2,-0.47368,23,2.0000000000469900E-08,0.004698981
51,2,-0.36842,23,1.9999999999841800E-08,-0.001581999
51,2,-0.26316,23,1.9999999999077400E-08,-0.009226009
51,2,-0.15789,23,2.0000000000222800E-08,0.002227994
51,2,-0.052632,23,2.0000000000137400E-08,0.00137398
51,2,0.052632,23,2.0000004459712800E-08,44.597128
51,2,0.15789,23,2.0000004555279900E-08,45.55279901
51,2,0.26316,23,2.0000004653231000E-08,46.53231
51,2,0.36842,23,2.0000004753501200E-08,47.53501198
51,2,0.47368,23,2.0000004856526300E-08,48.56526299
51,2,0.57895,23,2.0000004962684400E-08,49.62684399
51,2,0.68421,23,2.0000005070779000E-08,50.70779001
51,2,0.78947,23,2.0000005181283600E-08,51.81283601
51,2,0.89474,23,2.0000005295996200E-08,52.95996201
51,2,1,23,2.0000005411969100E-08,54.119691
50,1,-1,23,9.9999999998290700E-09,-0.001709303
50,1,-0.89474,23,9.9999999995133700E-09,-0.004866304
50,1,-0.78947,23,9.9999999997245000E-09,-0.002755008
50,1,-0.68421,23,9.9999999998771600E-09,-0.001228396
50,1,-0.57895,23,9.9999999995537100E-09,-0.004462904
50,1,-0.47368,23,9.9999999999666900E-09,-0.000333106
50,1,-0.36842,23,9.9999999996492200E-09,-0.003507808
50,1,-0.26316,23,1.0000000000251300E-08,0.002512991
50,1,-0.15789,23,1.0000000000165800E-08,0.001658001
50,1,-0.052632,23,9.9999999998191300E-09,-0.001808697
50,1,0.052632,23,1.0000004468403900E-08,44.68403899
50,1,0.15789,23,1.0000004570811100E-08,45.70811101
50,1,0.26316,23,1.0000004677243200E-08,46.77243199
50,1,0.36842,23,1.0000004786402800E-08,47.864028
50,1,0.47368,23,1.0000004898867900E-08,48.98867899
50,1,0.57895,23,1.0000005014652900E-08,50.14652899
50,1,0.68421,23,1.0000005134923300E-08,51.34923299
50,1,0.78947,23,1.0000005257815800E-08,52.578158
50,1,0.89474,23,1.0000005384945200E-08,53.849452
50,1,1,23,1.0000005515935200E-08,55.159352
50,1.1111,-1,23,1.1110999999834300E-08,-0.001656992
50,1.1111,-0.89474,23,1.1110999999503200E-08,-0.004967997
50,1.1111,-0.78947,23,1.1111000000095500E-08,0.000955013
50,1.1111,-0.68421,23,1.1111000000397900E-08,0.003979003
50,1.1111,-0.57895,23,1.1111000000479300E-08,0.004792999
50,1.1111,-0.47368,23,1.1110999999875500E-08,-0.00124499
50,1.1111,-0.36842,23,1.1110999999567400E-08,-0.004325989
50,1.1111,-0.26316,23,1.1110999999875900E-08,-0.001240986
50,1.1111,-0.15789,23,1.1110999999984000E-08,-0.000159993
50,1.1111,-0.052632,23,1.1110999999982600E-08,-0.000173989
50,1.1111,0.052632,23,1.1111004467671100E-08,44.67671101
50,1.1111,0.15789,23,1.1111004569003700E-08,45.69003701
50,1.1111,0.26316,23,1.1111004674374200E-08,46.74374201
50,1.1111,0.36842,23,1.1111004782754400E-08,47.82754401
50,1.1111,0.47368,23,1.1111004894210400E-08,48.94210401
50,1.1111,0.57895,23,1.1111005008555800E-08,50.085558
50,1.1111,0.68421,23,1.1111005127364800E-08,51.27364801
50,1.1111,0.78947,23,1.1111005249367800E-08,52.493678
50,1.1111,0.89474,23,1.1111005374520300E-08,53.74520301
50,1.1111,1,23,1.1111005503566900E-08,55.03566901
50,1.2222,-1,23,1.2222000000194200E-08,0.001942005
50,1.2222,-0.89474,23,1.2221999999703000E-08,-0.002970009
50,1.2222,-0.78947,23,1.2222000000388500E-08,0.003885003
50,1.2222,-0.68421,23,1.2221999999731900E-08,-0.002681008
50,1.2222,-0.57895,23,1.2222000000618100E-08,0.006180991
50,1.2222,-0.47368,23,1.2222000000579400E-08,0.005794003
50,1.2222,-0.36842,23,1.2221999999836800E-08,-0.001631994
50,1.2222,-0.26316,23,1.2221999999940900E-08,-0.000591004
50,1.2222,-0.15789,23,1.2221999999895800E-08,-0.001041999
50,1.2222,-0.052632,23,1.2222000000071700E-08,0.000717
50,1.2222,0.052632,23,1.2222004466798500E-08,44.667985
50,1.2222,0.15789,23,1.2222004567855300E-08,45.678553
50,1.2222,0.26316,23,1.2222004671814000E-08,46.71813999
50,1.2222,0.36842,23,1.2222004778990900E-08,47.78990899
50,1.2222,0.47368,23,1.2222004889309600E-08,48.893096
50,1.2222,0.57895,23,1.2222005002274800E-08,50.022748
50,1.2222,0.68421,23,1.2222005119758800E-08,51.197588
50,1.2222,0.78947,23,1.2222005240673600E-08,52.40673599
50,1.2222,0.89474,23,1.2222005364707600E-08,53.647076
50,1.2222,1,23,1.2222005491854100E-08,54.91854099
50,1.3333,-1,23,1.3332999999882200E-08,-0.001177988
50,1.3333,-0.89474,23,1.3332999999788300E-08,-0.002116987
50,1.3333,-0.78947,23,1.3332999999446800E-08,-0.005531985
50,1.3333,-0.68421,23,1.3333000000112200E-08,0.001122004
50,1.3333,-0.57895,23,1.3332999999764000E-08,-0.002359996
50,1.3333,-0.47368,23,1.3332999999630700E-08,-0.003692997
50,1.3333,-0.36842,23,1.3332999999846200E-08,-0.001537993
50,1.3333,-0.26316,23,1.3333000000022000E-08,0.000220013
50,1.3333,-0.15789,23,1.3333000000161500E-08,0.001615004
50,1.3333,-0.052632,23,1.3333000000039100E-08,0.000391008
50,1.3333,0.052632,23,1.3333004466112800E-08,44.66112801
50,1.3333,0.15789,23,1.3333004566023000E-08,45.66023
50,1.3333,0.26316,23,1.3333004669510500E-08,46.69510501
50,1.3333,0.36842,23,1.3333004775538400E-08,47.75538401
50,1.3333,0.47368,23,1.3333004885059000E-08,48.85059
50,1.3333,0.57895,23,1.3333004997710100E-08,49.97710101
50,1.3333,0.68421,23,1.3333005113452300E-08,51.13452301
50,1.3333,0.78947,23,1.3333005232324600E-08,52.323246
50,1.3333,0.89474,23,1.3333005354644700E-08,53.54644701
50,1.3333,1,23,1.3333005481310300E-08,54.81310301
50,1.4444,-1,23,1.4443999999833900E-08,-0.001660995
50,1.4444,-0.89474,23,1.4443999999755500E-08,-0.002444997
50,1.4444,-0.78947,23,1.4443999999518000E-08,-0.004819998
50,1.4444,-0.68421,23,1.4443999999973100E-08,-0.000268999
50,1.4444,-0.57895,23,1.4444000000111800E-08,0.001118001
50,1.4444,-0.47368,23,1.4444000000251700E-08,0.002516995
50,1.4444,-0.36842,23,1.4444000000132800E-08,0.001328005
50,1.4444,-0.26316,23,1.4444000000286600E-08,0.002865999
50,1.4444,-0.15789,23,1.4443999999884200E-08,-0.001158003
50,1.4444,-0.052632,23,1.4444000000009000E-08,8.99973E-05
50,1.4444,0.052632,23,1.4444004465165000E-08,44.65165001
50,1.4444,0.15789,23,1.4444004564413900E-08,45.64413899
50,1.4444,0.26316,23,1.4444004666922300E-08,46.66922299
50,1.4444,0.36842,23,1.4444004772027500E-08,47.72027499
50,1.4444,0.47368,23,1.4444004880412800E-08,48.804128
50,1.4444,0.57895,23,1.4444004991816500E-08,49.918165
50,1.4444,0.68421,23,1.4444005106226300E-08,51.06226299
50,1.4444,0.78947,23,1.4444005223823600E-08,52.23823599
50,1.4444,0.89474,23,1.4444005345170500E-08,53.451705
50,1.4444,1,23,1.4444005469519600E-08,54.69519601
50,1.5556,-1,23,1.5556000000022600E-08,0.000225986
50,1.5556,-0.89474,23,1.5556000000342500E-08,0.003424991
50,1.5556,-0.78947,23,1.5556000000077700E-08,0.000776987
50,1.5556,-0.68421,23,1.5555999999707600E-08,-0.002924017
50,1.5556,-0.57895,23,1.5556000000199200E-08,0.001991983
50,1.5556,-0.47368,23,1.5556000000303400E-08,0.003033999
50,1.5556,-0.36842,23,1.5556000000504900E-08,0.005049011
50,1.5556,-0.26316,23,1.5556000000069000E-08,0.000690001
50,1.5556,-0.15789,23,1.5556000000200100E-08,0.002000983
50,1.5556,-0.052632,23,1.5555999999988800E-08,-0.000112
50,1.5556,0.052632,23,1.5556004464325600E-08,44.64325599
50,1.5556,0.15789,23,1.5556004563242100E-08,45.632421
50,1.5556,0.26316,23,1.5556004664130800E-08,46.64130798
50,1.5556,0.36842,23,1.5556004768182800E-08,47.681828
50,1.5556,0.47368,23,1.5556004876566900E-08,48.765669
50,1.5556,0.57895,23,1.5556004986840100E-08,49.86840101
50,1.5556,0.68421,23,1.5556005099587600E-08,50.99587601
50,1.5556,0.78947,23,1.5556005216502400E-08,52.165024
50,1.5556,0.89474,23,1.5556005336146900E-08,53.36146899
50,1.5556,1,23,1.5556005458014100E-08,54.58014099
50,1.6667,-1,23,1.6666999999915900E-08,-0.000841011
50,1.6667,-0.89474,23,1.6667000000149800E-08,0.001497991
50,1.6667,-0.78947,23,1.6666999999547400E-08,-0.004526001
50,1.6667,-0.68421,23,1.6666999999870200E-08,-0.001298012
50,1.6667,-0.57895,23,1.6667000000140300E-08,0.001402998
50,1.6667,-0.47368,23,1.6667000000234500E-08,0.002344991
50,1.6667,-0.36842,23,1.6666999999999300E-08,-6.9814E-06
50,1.6667,-0.26316,23,1.6667000000142500E-08,0.001425001
50,1.6667,-0.15789,23,1.6667000000513400E-08,0.005134012
50,1.6667,-0.052632,23,1.6666999999924500E-08,-0.000754984
50,1.6667,0.052632,23,1.6667004463196200E-08,44.631962
50,1.6667,0.15789,23,1.6667004561147500E-08,45.611475
50,1.6667,0.26316,23,1.6667004661963200E-08,46.61963201
50,1.6667,0.36842,23,1.6667004765760600E-08,47.657606
50,1.6667,0.47368,23,1.6667004872260300E-08,48.722603
50,1.6667,0.57895,23,1.6667004980743900E-08,49.80743902
